Time, ValueCH1, ValueCH2, ValueCH3,  ValueCH4,  PSUstat
2024-09-05 10:03:35, 0, 0, 40.058 ,29.114,40.492,OFF
2024-09-05 10:03:48, 0, 0, 40.055 ,29.121,40.491,OFF
2024-09-05 10:04:02, 0, 0, 40.053 ,29.109,40.49,OFF
2024-09-05 10:04:15, 0, 0, 40.051 ,29.101,40.488,OFF
2024-09-05 10:04:29, 0, 0, 40.048 ,29.09,40.487,OFF
2024-09-05 10:04:42, 0, 0, 40.046 ,29.088,40.486,OFF
2024-09-05 10:04:56, 0, 0, 40.044 ,29.105,40.484,OFF
2024-09-05 10:05:09, 0, 0, 40.042 ,29.115,40.483,OFF
2024-09-05 10:05:23, 0, 0, 40.039 ,29.103,40.482,OFF
2024-09-05 10:05:36, 0, 0, 40.037 ,29.106,40.481,OFF
2024-09-05 10:05:50, 0, 0, 40.035 ,29.113,40.479,OFF
2024-09-05 10:06:03, 0, 0, 40.032 ,29.116,40.478,OFF
2024-09-05 10:06:17, 0, 0, 40.03 ,29.111,40.476,OFF
2024-09-05 10:06:30, 0, 0, 40.028 ,29.112,40.475,OFF
2024-09-05 10:06:44, 0, 0, 40.026 ,29.114,40.474,OFF
2024-09-05 10:06:57, 0, 0, 40.023 ,29.101,40.472,OFF
2024-09-05 10:07:10, 0, 0, 40.021 ,29.098,40.471,OFF
2024-09-05 10:07:24, 0, 0, 40.019 ,29.111,40.47,OFF
2024-09-05 10:07:37, 0, 0, 40.017 ,29.103,40.468,OFF
2024-09-05 10:07:51, 0, 0, 40.014 ,29.103,40.467,OFF
2024-09-05 10:08:04, 0, 0, 40.012 ,29.107,40.466,OFF
2024-09-05 10:08:18, 0, 0, 40.01 ,29.105,40.464,OFF
2024-09-05 10:08:31, 0, 0, 40.008 ,29.101,40.463,OFF
2024-09-05 10:08:45, 0, 0, 40.006 ,29.101,40.461,OFF
2024-09-05 10:08:58, 0, 0, 40.003 ,29.109,40.46,OFF
2024-09-05 10:09:12, 0, 0, 40.001 ,29.108,40.459,OFF
2024-09-05 10:09:25, 0, 0, 39.999 ,29.109,40.457,OFF
2024-09-05 10:09:39, 0, 0, 39.997 ,29.118,40.456,OFF
2024-09-05 10:09:52, 0, 0, 39.995 ,29.115,40.454,OFF
2024-09-05 10:10:06, 0, 0, 39.992 ,29.109,40.453,OFF
2024-09-05 10:10:19, 0, 0, 39.99 ,29.107,40.451,OFF
2024-09-05 10:10:33, 0, 0, 39.988 ,29.109,40.45,OFF
2024-09-05 10:10:46, 0, 0, 39.986 ,29.113,40.448,OFF
2024-09-05 10:10:59, 0, 0, 39.984 ,29.113,40.447,OFF
2024-09-05 10:11:13, 0, 0, 39.981 ,29.111,40.445,OFF
2024-09-05 10:11:26, 0, 0, 39.979 ,29.112,40.444,OFF
2024-09-05 10:11:40, 0, 0, 39.977 ,29.114,40.442,OFF
2024-09-05 10:11:53, 0, 0, 39.975 ,29.112,40.441,OFF
2024-09-05 10:12:07, 0, 0, 39.973 ,29.105,40.439,OFF
2024-09-05 10:12:20, 0, 0, 39.971 ,29.098,40.438,OFF
2024-09-05 10:12:34, 0, 0, 39.968 ,29.095,40.436,OFF
2024-09-05 10:12:47, 0, 0, 39.966 ,29.085,40.435,OFF
2024-09-05 10:13:01, 0, 0, 39.964 ,29.09,40.433,OFF
2024-09-05 10:13:14, 0, 0, 39.962 ,29.085,40.432,OFF
2024-09-05 10:13:28, 0, 0, 39.96 ,29.087,40.43,OFF
2024-09-05 10:13:41, 0, 0, 39.958 ,29.088,40.429,OFF
2024-09-05 10:13:55, 0, 0, 39.956 ,29.082,40.427,OFF
2024-09-05 10:14:08, 0, 0, 39.954 ,29.077,40.426,OFF
2024-09-05 10:14:22, 0, 0, 39.951 ,29.085,40.424,OFF
2024-09-05 10:14:35, 0, 0, 39.949 ,29.087,40.423,OFF
2024-09-05 10:14:49, 0, 0, 39.947 ,29.087,40.422,OFF
2024-09-05 10:15:02, 0, 0, 39.945 ,29.09,40.42,OFF
2024-09-05 10:15:15, 0, 0, 39.943 ,29.09,40.418,OFF
2024-09-05 10:15:29, 0, 0, 39.941 ,29.084,40.417,OFF
2024-09-05 10:15:42, 0, 0, 39.939 ,29.084,40.416,OFF
2024-09-05 10:15:56, 0, 0, 39.937 ,29.065,40.414,OFF
2024-09-05 10:16:09, 0, 0, 39.935 ,29.088,40.413,OFF
2024-09-05 10:16:23, 0, 0, 39.933 ,29.101,40.411,OFF
2024-09-05 10:16:36, 0, 0, 39.93 ,29.114,40.41,OFF
2024-09-05 10:16:50, 0, 0, 39.928 ,29.126,40.408,OFF
2024-09-05 10:17:03, 0, 0, 39.926 ,29.135,40.407,OFF
2024-09-05 10:17:17, 0, 0, 39.924 ,29.138,40.405,OFF
2024-09-05 10:17:30, 0, 0, 39.922 ,29.144,40.404,OFF
2024-09-05 10:17:44, 0, 0, 39.92 ,29.145,40.403,OFF
2024-09-05 10:17:57, 0, 0, 39.918 ,29.154,40.401,OFF
2024-09-05 10:18:11, 0, 0, 39.916 ,29.139,40.4,OFF
2024-09-05 10:18:24, 0, 0, 39.914 ,29.143,40.398,OFF
2024-09-05 10:18:38, 0, 0, 39.912 ,29.145,40.397,OFF
2024-09-05 10:18:51, 0, 0, 39.91 ,29.15,40.395,OFF
2024-09-05 10:19:04, 0, 0, 39.908 ,29.143,40.394,OFF
2024-09-05 10:19:18, 0, 0, 39.906 ,29.136,40.392,OFF
2024-09-05 10:19:31, 0, 0, 39.904 ,29.134,40.391,OFF
2024-09-05 10:19:45, 0, 0, 39.902 ,29.127,40.389,OFF
2024-09-05 10:19:58, 0, 0, 39.9 ,29.125,40.388,OFF
2024-09-05 10:20:12, 0, 0, 39.898 ,29.123,40.386,OFF
2024-09-05 10:20:25, 0, 0, 39.896 ,29.118,40.385,OFF
2024-09-05 10:20:39, 0, 0, 39.894 ,29.11,40.383,OFF
2024-09-05 10:20:52, 0, 0, 39.892 ,29.12,40.382,OFF
2024-09-05 10:21:06, 0, 0, 39.89 ,29.123,40.38,OFF
2024-09-05 10:21:19, 0, 0, 39.888 ,29.127,40.379,OFF
2024-09-05 10:21:33, 0, 0, 39.886 ,29.117,40.377,OFF
2024-09-05 10:21:46, 0, 0, 39.884 ,29.114,40.376,OFF
2024-09-05 10:22:00, 0, 0, 39.882 ,29.122,40.374,OFF
2024-09-05 10:22:13, 0, 0, 39.88 ,29.121,40.373,OFF
2024-09-05 10:22:27, 0, 0, 39.878 ,29.124,40.371,OFF
2024-09-05 10:22:40, 0, 0, 39.876 ,29.122,40.369,OFF
2024-09-05 10:22:53, 0, 0, 39.874 ,29.115,40.368,OFF
2024-09-05 10:23:07, 0, 0, 39.872 ,29.113,40.366,OFF
2024-09-05 10:23:20, 0, 0, 39.87 ,29.104,40.365,OFF
2024-09-05 10:23:34, 0, 0, 39.868 ,29.109,40.363,OFF
2024-09-05 10:23:47, 0, 0, 39.866 ,29.107,40.361,OFF
2024-09-05 10:24:01, 0, 0, 39.864 ,29.105,40.36,OFF
2024-09-05 10:24:14, 0, 0, 39.862 ,29.106,40.358,OFF
2024-09-05 10:24:28, 0, 0, 39.86 ,29.093,40.357,OFF
2024-09-05 10:24:41, 0, 0, 39.858 ,29.091,40.355,OFF
2024-09-05 10:24:55, 0, 0, 39.856 ,29.102,40.353,OFF
2024-09-05 10:25:08, 0, 0, 39.854 ,29.1,40.352,OFF
2024-09-05 10:25:22, 0, 0, 39.852 ,29.094,40.35,OFF
2024-09-05 10:25:35, 0, 0, 39.85 ,29.086,40.349,OFF
2024-09-05 10:25:49, 0, 0, 39.848 ,29.082,40.347,OFF
2024-09-05 10:26:02, 0, 0, 39.846 ,29.093,40.345,OFF
2024-09-05 10:26:16, 0, 0, 39.844 ,29.1,40.344,OFF
2024-09-05 10:26:29, 0, 0, 39.842 ,29.109,40.342,OFF
2024-09-05 10:26:42, 0, 0, 39.84 ,29.109,40.341,OFF
2024-09-05 10:26:56, 0, 0, 39.838 ,29.112,40.339,OFF
2024-09-05 10:27:09, 0, 0, 39.836 ,29.108,40.337,OFF
2024-09-05 10:27:23, 0, 0, 39.834 ,29.107,40.336,OFF
2024-09-05 10:27:36, 0, 0, 39.832 ,29.099,40.334,OFF
2024-09-05 10:27:50, 0, 0, 39.83 ,29.098,40.333,OFF
2024-09-05 10:28:03, 0, 0, 39.829 ,29.085,40.331,OFF
2024-09-05 10:28:17, 0, 0, 39.827 ,29.086,40.33,OFF
2024-09-05 10:28:30, 0, 0, 39.825 ,29.09,40.328,OFF
2024-09-05 10:28:44, 0, 0, 39.823 ,29.089,40.326,OFF
2024-09-05 10:28:57, 0, 0, 39.821 ,29.084,40.325,OFF
2024-09-05 10:29:11, 0, 0, 39.819 ,29.098,40.323,OFF
2024-09-05 10:29:24, 0, 0, 39.817 ,29.103,40.322,OFF
2024-09-05 10:29:38, 0, 0, 39.815 ,29.104,40.32,OFF
2024-09-05 10:29:51, 0, 0, 39.813 ,29.101,40.319,OFF
2024-09-05 10:30:05, 0, 0, 39.811 ,29.105,40.317,OFF
2024-09-05 10:30:18, 0, 0, 39.809 ,29.11,40.316,OFF
2024-09-05 10:30:31, 0, 0, 39.807 ,29.109,40.314,OFF
2024-09-05 10:30:45, 0, 0, 39.805 ,29.107,40.313,OFF
2024-09-05 10:30:58, 0, 0, 39.803 ,29.11,40.311,OFF
2024-09-05 10:31:12, 0, 0, 39.802 ,29.116,40.31,OFF
2024-09-05 10:31:25, 0, 0, 39.8 ,29.107,40.308,OFF
2024-09-05 10:31:39, 0, 0, 39.798 ,29.108,40.307,OFF
2024-09-05 10:31:52, 0, 0, 39.796 ,29.104,40.305,OFF
2024-09-05 10:32:06, 0, 0, 39.794 ,29.101,40.304,OFF
2024-09-05 10:32:19, 0, 0, 39.792 ,29.11,40.302,OFF
2024-09-05 10:32:33, 0, 0, 39.79 ,29.119,40.3,OFF
2024-09-05 10:32:46, 0, 0, 39.788 ,29.123,40.299,OFF
2024-09-05 10:33:00, 0, 0, 39.787 ,29.116,40.298,OFF
2024-09-05 10:33:13, 0, 0, 39.785 ,29.118,40.296,OFF
2024-09-05 10:33:27, 0, 0, 39.783 ,29.118,40.294,OFF
2024-09-05 10:33:40, 0, 0, 39.781 ,29.114,40.293,OFF
2024-09-05 10:33:54, 0, 0, 39.779 ,29.113,40.291,OFF
2024-09-05 10:34:07, 0, 0, 39.777 ,29.125,40.29,OFF
2024-09-05 10:34:20, 0, 0, 39.775 ,29.127,40.288,OFF
2024-09-05 10:34:34, 0, 0, 39.773 ,29.125,40.287,OFF
2024-09-05 10:34:47, 0, 0, 39.772 ,29.126,40.285,OFF
2024-09-05 10:35:01, 0, 0, 39.77 ,29.124,40.284,OFF
2024-09-05 10:35:14, 0, 0, 39.768 ,29.122,40.282,OFF
2024-09-05 10:35:28, 0, 0, 39.766 ,29.119,40.281,OFF
2024-09-05 10:35:41, 0, 0, 39.764 ,29.127,40.279,OFF
2024-09-05 10:35:55, 0, 0, 39.762 ,29.12,40.278,OFF
2024-09-05 10:36:08, 0, 0, 39.76 ,29.117,40.276,OFF
2024-09-05 10:36:22, 0, 0, 39.759 ,29.108,40.275,OFF
2024-09-05 10:36:35, 0, 0, 39.757 ,29.115,40.273,OFF
2024-09-05 10:36:49, 0, 0, 39.755 ,29.118,40.272,OFF
2024-09-05 10:37:02, 0, 0, 39.753 ,29.124,40.27,OFF
2024-09-05 10:37:16, 0, 0, 39.751 ,29.127,40.269,OFF
2024-09-05 10:37:29, 0, 0, 39.749 ,29.12,40.267,OFF
2024-09-05 10:37:43, 0, 0, 39.748 ,29.119,40.266,OFF
2024-09-05 10:37:56, 0, 0, 39.746 ,29.111,40.264,OFF
2024-09-05 10:38:09, 0, 0, 39.744 ,29.115,40.263,OFF
2024-09-05 10:38:23, 0, 0, 39.742 ,29.119,40.261,OFF
2024-09-05 10:38:36, 0, 0, 39.74 ,29.116,40.26,OFF
2024-09-05 10:38:50, 0, 0, 39.738 ,29.099,40.258,OFF
2024-09-05 10:39:03, 0, 0, 39.737 ,29.098,40.257,OFF
2024-09-05 10:39:17, 0, 0, 39.735 ,29.106,40.255,OFF
2024-09-05 10:39:30, 0, 0, 39.733 ,29.114,40.254,OFF
2024-09-05 10:39:44, 0, 0, 39.731 ,29.108,40.252,OFF
2024-09-05 10:39:57, 0, 0, 39.729 ,29.107,40.251,OFF
2024-09-05 10:40:11, 0, 0, 39.728 ,29.09,40.249,OFF
2024-09-05 10:40:24, 0, 0, 39.726 ,29.095,40.248,OFF
2024-09-05 10:40:38, 0, 0, 39.724 ,29.093,40.246,OFF
2024-09-05 10:40:51, 0, 0, 39.722 ,29.102,40.245,OFF
2024-09-05 10:41:05, 0, 0, 39.72 ,29.111,40.243,OFF
2024-09-05 10:41:18, 0, 0, 39.719 ,29.113,40.242,OFF
2024-09-05 10:41:32, 0, 0, 39.717 ,29.115,40.24,OFF
2024-09-05 10:41:45, 0, 0, 39.715 ,29.117,40.239,OFF
2024-09-05 10:41:59, 0, 0, 39.713 ,29.123,40.237,OFF
2024-09-05 10:42:12, 0, 0, 39.711 ,29.128,40.236,OFF
2024-09-05 10:42:25, 0, 0, 39.71 ,29.129,40.234,OFF
2024-09-05 10:42:39, 0, 0, 39.708 ,29.134,40.233,OFF
2024-09-05 10:42:52, 0, 0, 39.706 ,29.136,40.231,OFF
2024-09-05 10:43:06, 0, 0, 39.704 ,29.145,40.23,OFF
2024-09-05 10:43:19, 0, 0, 39.702 ,29.159,40.228,OFF
2024-09-05 10:43:33, 0, 0, 39.701 ,29.166,40.227,OFF
2024-09-05 10:43:46, 0, 0, 39.699 ,29.171,40.225,OFF
2024-09-05 10:44:00, 0, 0, 39.697 ,29.174,40.224,OFF
2024-09-05 10:44:13, 0, 0, 39.695 ,29.181,40.222,OFF
2024-09-05 10:44:27, 0, 0, 39.694 ,29.187,40.221,OFF
2024-09-05 10:44:40, 0, 0, 39.692 ,29.189,40.219,OFF
2024-09-05 10:44:54, 0, 0, 39.69 ,29.19,40.218,OFF
2024-09-05 10:45:07, 0, 0, 39.688 ,29.19,40.217,OFF
2024-09-05 10:45:21, 0, 0, 39.687 ,29.185,40.215,OFF
2024-09-05 10:45:34, 0, 0, 39.685 ,29.188,40.214,OFF
2024-09-05 10:45:48, 0, 0, 39.683 ,29.182,40.212,OFF
2024-09-05 10:46:01, 0, 0, 39.681 ,29.184,40.211,OFF
2024-09-05 10:46:14, 0, 0, 39.68 ,29.183,40.209,OFF
2024-09-05 10:46:28, 0, 0, 39.678 ,29.154,40.208,OFF
2024-09-05 10:46:41, 0, 0, 39.676 ,29.17,40.206,OFF
2024-09-05 10:46:55, 0, 0, 39.674 ,29.175,40.205,OFF
2024-09-05 10:47:08, 0, 0, 39.673 ,29.179,40.203,OFF
2024-09-05 10:47:22, 0, 0, 39.671 ,29.181,40.202,OFF
2024-09-05 10:47:35, 0, 0, 39.669 ,29.183,40.201,OFF
2024-09-05 10:47:49, 0, 0, 39.667 ,29.19,40.199,OFF
2024-09-05 10:48:02, 0, 0, 39.666 ,29.196,40.198,OFF
2024-09-05 10:48:16, 0, 0, 39.664 ,29.202,40.196,OFF
2024-09-05 10:48:29, 0, 0, 39.662 ,29.206,40.195,OFF
2024-09-05 10:48:43, 0, 0, 39.66 ,29.206,40.194,OFF
2024-09-05 10:48:56, 0, 0, 39.659 ,29.207,40.192,OFF
2024-09-05 10:49:10, 0, 0, 39.657 ,29.201,40.191,OFF
2024-09-05 10:49:23, 0, 0, 39.655 ,29.195,40.189,OFF
2024-09-05 10:49:37, 0, 0, 39.653 ,29.196,40.188,OFF
2024-09-05 10:49:50, 0, 0, 39.652 ,29.198,40.186,OFF
2024-09-05 10:50:03, 0, 0, 39.65 ,29.197,40.185,OFF
2024-09-05 10:50:17, 0, 0, 39.648 ,29.19,40.184,OFF
2024-09-05 10:50:30, 0, 0, 39.647 ,29.173,40.182,OFF
2024-09-05 10:50:44, 0, 0, 39.645 ,29.175,40.181,OFF
2024-09-05 10:50:57, 0, 0, 39.643 ,29.175,40.179,OFF
2024-09-05 10:51:11, 0, 0, 39.642 ,29.174,40.178,OFF
2024-09-05 10:51:24, 0, 0, 39.64 ,29.178,40.176,OFF
2024-09-05 10:51:38, 0, 0, 39.638 ,29.163,40.175,OFF
2024-09-05 10:51:51, 0, 0, 39.636 ,29.168,40.173,OFF
2024-09-05 10:52:05, 0, 0, 39.635 ,29.171,40.172,OFF
2024-09-05 10:52:18, 0, 0, 39.633 ,29.175,40.17,OFF
2024-09-05 10:52:32, 0, 0, 39.631 ,29.145,40.169,OFF
2024-09-05 10:52:45, 0, 0, 39.63 ,29.14,40.167,OFF
2024-09-05 10:52:59, 0, 0, 39.628 ,29.154,40.166,OFF
2024-09-05 10:53:12, 0, 0, 39.626 ,29.157,40.164,OFF
2024-09-05 10:53:26, 0, 0, 39.625 ,29.159,40.163,OFF
2024-09-05 10:53:39, 0, 0, 39.623 ,29.161,40.162,OFF
2024-09-05 10:53:52, 0, 0, 39.621 ,29.165,40.16,OFF
2024-09-05 10:54:06, 0, 0, 39.619 ,29.168,40.159,OFF
2024-09-05 10:54:19, 0, 0, 39.618 ,29.171,40.157,OFF
2024-09-05 10:54:33, 0, 0, 39.616 ,29.175,40.156,OFF
2024-09-05 10:54:46, 0, 0, 39.615 ,29.184,40.154,OFF
2024-09-05 10:55:00, 0, 0, 39.613 ,29.187,40.153,OFF
2024-09-05 10:55:13, 0, 0, 39.611 ,29.2,40.152,OFF
2024-09-05 10:55:27, 0, 0, 39.609 ,29.196,40.15,OFF
2024-09-05 10:55:40, 0, 0, 39.608 ,29.198,40.149,OFF
2024-09-05 10:55:54, 0, 0, 39.606 ,29.198,40.148,OFF
2024-09-05 10:56:07, 0, 0, 39.604 ,29.19,40.146,OFF
2024-09-05 10:56:21, 0, 0, 39.603 ,29.195,40.145,OFF
2024-09-05 10:56:34, 0, 0, 39.601 ,29.192,40.143,OFF
2024-09-05 10:56:48, 0, 0, 39.599 ,29.188,40.142,OFF
2024-09-05 10:57:01, 0, 0, 39.598 ,29.185,40.141,OFF
2024-09-05 10:57:15, 0, 0, 39.596 ,29.183,40.139,OFF
2024-09-05 10:57:28, 0, 0, 39.594 ,29.179,40.138,OFF
2024-09-05 10:57:41, 0, 0, 39.593 ,29.175,40.136,OFF
2024-09-05 10:57:55, 0, 0, 39.591 ,29.171,40.135,OFF
2024-09-05 10:58:08, 0, 0, 39.59 ,29.171,40.134,OFF
2024-09-05 10:58:22, 0, 0, 39.588 ,29.176,40.132,OFF
2024-09-05 10:58:35, 0, 0, 39.586 ,29.179,40.131,OFF
2024-09-05 10:58:49, 0, 0, 39.585 ,29.175,40.129,OFF
2024-09-05 10:59:02, 0, 0, 39.583 ,29.173,40.128,OFF
2024-09-05 10:59:16, 0, 0, 39.581 ,29.168,40.127,OFF
2024-09-05 10:59:29, 0, 0, 39.58 ,29.17,40.125,OFF
2024-09-05 10:59:43, 0, 0, 39.578 ,29.169,40.124,OFF
2024-09-05 10:59:56, 0, 0, 39.576 ,29.16,40.122,OFF
2024-09-05 11:00:10, 0, 0, 39.575 ,29.155,40.121,OFF
2024-09-05 11:00:23, 0, 0, 39.573 ,29.155,40.12,OFF
2024-09-05 11:00:37, 0, 0, 39.572 ,29.154,40.118,OFF
2024-09-05 11:00:50, 0, 0, 39.57 ,29.148,40.117,OFF
2024-09-05 11:01:04, 0, 0, 39.568 ,29.147,40.115,OFF
2024-09-05 11:01:17, 0, 0, 39.566 ,29.146,40.114,OFF
2024-09-05 11:01:30, 0, 0, 39.565 ,29.143,40.112,OFF
2024-09-05 11:01:44, 0, 0, 39.563 ,29.146,40.111,OFF
2024-09-05 11:01:57, 0, 0, 39.562 ,29.154,40.11,OFF
2024-09-05 11:02:11, 0, 0, 39.56 ,29.15,40.108,OFF
2024-09-05 11:02:24, 0, 0, 39.558 ,29.147,40.107,OFF
2024-09-05 11:02:38, 0, 0, 39.557 ,29.152,40.105,OFF
2024-09-05 11:02:51, 0, 0, 39.555 ,29.158,40.104,OFF
2024-09-05 11:03:05, 0, 0, 39.554 ,29.161,40.102,OFF
2024-09-05 11:03:18, 0, 0, 39.552 ,29.164,40.101,OFF
2024-09-05 11:03:32, 0, 0, 39.55 ,29.166,40.1,OFF
2024-09-05 11:03:45, 0, 0, 39.549 ,29.166,40.098,OFF
2024-09-05 11:03:59, 0, 0, 39.547 ,29.16,40.097,OFF
2024-09-05 11:04:12, 0, 0, 39.546 ,29.164,40.095,OFF
2024-09-05 11:04:26, 0, 0, 39.544 ,29.167,40.094,OFF
2024-09-05 11:04:39, 0, 0, 39.542 ,29.166,40.093,OFF
2024-09-05 11:04:53, 0, 0, 39.541 ,29.166,40.091,OFF
2024-09-05 11:05:06, 0, 0, 39.539 ,29.163,40.09,OFF
2024-09-05 11:05:20, 0, 0, 39.538 ,29.155,40.088,OFF
2024-09-05 11:05:33, 0, 0, 39.536 ,29.159,40.087,OFF
2024-09-05 11:05:46, 0, 0, 39.534 ,29.16,40.086,OFF
2024-09-05 11:06:00, 0, 0, 39.533 ,29.163,40.084,OFF
2024-09-05 11:06:13, 0, 0, 39.531 ,29.151,40.083,OFF
2024-09-05 11:06:27, 0, 0, 39.529 ,29.15,40.081,OFF
2024-09-05 11:06:40, 0, 0, 39.528 ,29.162,40.08,OFF
2024-09-05 11:06:54, 0, 0, 39.526 ,29.163,40.078,OFF
2024-09-05 11:07:07, 0, 0, 39.525 ,29.165,40.077,OFF
2024-09-05 11:07:21, 0, 0, 39.523 ,29.164,40.076,OFF
2024-09-05 11:07:34, 0, 0, 39.522 ,29.165,40.074,OFF
2024-09-05 11:07:48, 0, 0, 39.52 ,29.166,40.073,OFF
2024-09-05 11:08:01, 0, 0, 39.518 ,29.166,40.071,OFF
2024-09-05 11:08:15, 0, 0, 39.517 ,29.163,40.07,OFF
2024-09-05 11:08:28, 0, 0, 39.515 ,29.162,40.069,OFF
2024-09-05 11:08:42, 0, 0, 39.514 ,29.159,40.067,OFF
2024-09-05 11:08:55, 0, 0, 39.512 ,29.158,40.066,OFF
2024-09-05 11:09:09, 0, 0, 39.511 ,29.159,40.064,OFF
2024-09-05 11:09:22, 0, 0, 39.509 ,29.16,40.063,OFF
2024-09-05 11:09:35, 0, 0, 39.507 ,29.161,40.062,OFF
2024-09-05 11:09:49, 0, 0, 39.506 ,29.165,40.06,OFF
2024-09-05 11:10:02, 0, 0, 39.504 ,29.163,40.059,OFF
2024-09-05 11:10:16, 0, 0, 39.503 ,29.154,40.058,OFF
2024-09-05 11:10:29, 0, 0, 39.501 ,29.162,40.056,OFF
2024-09-05 11:10:43, 0, 0, 39.499 ,29.157,40.055,OFF
2024-09-05 11:10:57, 0, 0, 39.571 ,29.16,40.053,ON
2024-09-05 11:11:10, 0, 0, 39.743 ,29.16,40.052,ON
2024-09-05 11:11:24, 0, 0, 39.931 ,29.16,40.051,ON
2024-09-05 11:11:37, 0, 0, 40.122 ,29.158,40.052,ON
2024-09-05 11:11:51, 0, 0, 40.311 ,29.16,40.053,ON
2024-09-05 11:12:04, 0, 0, 40.5 ,29.154,40.056,ON
2024-09-05 11:12:18, 0, 0, 40.686 ,29.154,40.061,ON
2024-09-05 11:12:32, 0, 0, 40.805 ,29.16,40.067,OFF
2024-09-05 11:12:46, 0, 0, 40.815 ,29.169,40.076,OFF
2024-09-05 11:13:00, 0, 0, 40.809 ,29.165,40.087,OFF
2024-09-05 11:13:14, 0, 0, 40.799 ,29.166,40.099,OFF
2024-09-05 11:13:28, 0, 0, 40.79 ,29.165,40.112,OFF
2024-09-05 11:13:42, 0, 0, 40.782 ,29.161,40.125,OFF
2024-09-05 11:13:56, 0, 0, 40.775 ,29.161,40.139,OFF
2024-09-05 11:14:11, 0, 0, 40.768 ,29.162,40.152,OFF
2024-09-05 11:14:25, 0, 0, 40.762 ,29.162,40.166,OFF
2024-09-05 11:14:39, 0, 0, 40.757 ,29.162,40.179,OFF
2024-09-05 11:14:53, 0, 0, 40.752 ,29.163,40.191,OFF
2024-09-05 11:15:07, 0, 0, 40.748 ,29.162,40.203,OFF
2024-09-05 11:15:21, 0, 0, 40.744 ,29.147,40.215,OFF
2024-09-05 11:15:35, 0, 0, 40.74 ,29.157,40.227,OFF
2024-09-05 11:15:50, 0, 0, 40.736 ,29.149,40.238,OFF
2024-09-05 11:16:04, 0, 0, 40.732 ,29.156,40.249,OFF
2024-09-05 11:16:18, 0, 0, 40.729 ,29.162,40.259,OFF
2024-09-05 11:16:32, 0, 0, 40.725 ,29.159,40.269,OFF
2024-09-05 11:16:46, 0, 0, 40.721 ,29.158,40.278,OFF
2024-09-05 11:17:00, 0, 0, 40.718 ,29.161,40.288,OFF
2024-09-05 11:17:14, 0, 0, 40.714 ,29.163,40.296,OFF
2024-09-05 11:17:28, 0, 0, 40.71 ,29.165,40.305,OFF
2024-09-05 11:17:42, 0, 0, 40.706 ,29.162,40.313,OFF
2024-09-05 11:17:57, 0, 0, 40.702 ,29.154,40.321,OFF
2024-09-05 11:18:11, 0, 0, 40.698 ,29.155,40.329,OFF
2024-09-05 11:18:25, 0, 0, 40.694 ,29.156,40.336,OFF
2024-09-05 11:18:39, 0, 0, 40.69 ,29.155,40.343,OFF
2024-09-05 11:18:53, 0, 0, 40.686 ,29.158,40.351,OFF
2024-09-05 11:19:07, 0, 0, 40.682 ,29.162,40.357,OFF
2024-09-05 11:19:21, 0, 0, 40.677 ,29.164,40.364,OFF
2024-09-05 11:19:35, 0, 0, 40.673 ,29.166,40.37,OFF
2024-09-05 11:19:50, 0, 0, 40.668 ,29.158,40.376,OFF
2024-09-05 11:20:04, 0, 0, 40.664 ,29.162,40.383,OFF
2024-09-05 11:20:18, 0, 0, 40.659 ,29.159,40.388,OFF
2024-09-05 11:20:32, 0, 0, 40.655 ,29.161,40.394,OFF
2024-09-05 11:20:46, 0, 0, 40.65 ,29.158,40.4,OFF
2024-09-05 11:21:00, 0, 0, 40.646 ,29.162,40.405,OFF
2024-09-05 11:21:14, 0, 0, 40.641 ,29.163,40.41,OFF
2024-09-05 11:21:28, 0, 0, 40.636 ,29.164,40.415,OFF
2024-09-05 11:21:43, 0, 0, 40.632 ,29.166,40.42,OFF
2024-09-05 11:21:57, 0, 0, 40.627 ,29.174,40.425,OFF
2024-09-05 11:22:11, 0, 0, 40.622 ,29.17,40.43,OFF
2024-09-05 11:22:25, 0, 0, 40.617 ,29.158,40.435,OFF
2024-09-05 11:22:39, 0, 0, 40.613 ,29.165,40.439,OFF
2024-09-05 11:22:53, 0, 0, 40.608 ,29.17,40.443,OFF
2024-09-05 11:23:07, 0, 0, 40.603 ,29.165,40.448,OFF
2024-09-05 11:23:21, 0, 0, 40.598 ,29.171,40.452,OFF
2024-09-05 11:23:36, 0, 0, 40.594 ,29.172,40.456,OFF
2024-09-05 11:23:50, 0, 0, 40.589 ,29.173,40.46,OFF
2024-09-05 11:24:04, 0, 0, 40.584 ,29.175,40.464,OFF
2024-09-05 11:24:18, 0, 0, 40.579 ,29.17,40.467,OFF
2024-09-05 11:24:32, 0, 0, 40.574 ,29.172,40.471,OFF
2024-09-05 11:24:46, 0, 0, 40.57 ,29.173,40.474,OFF
2024-09-05 11:25:00, 0, 0, 40.565 ,29.173,40.478,OFF
2024-09-05 11:25:14, 0, 0, 40.56 ,29.171,40.481,OFF
2024-09-05 11:25:29, 0, 0, 40.556 ,29.174,40.485,OFF
2024-09-05 11:25:43, 0, 0, 40.551 ,29.176,40.488,OFF
2024-09-05 11:25:57, 0, 0, 40.546 ,29.177,40.491,OFF
2024-09-05 11:26:11, 0, 0, 40.542 ,29.174,40.494,OFF
2024-09-05 11:26:25, 0, 0, 40.537 ,29.172,40.497,OFF
